"x"
"149"	0.921
"150"	0.397
"151"	0.89
"152"	0.306
"153"	0.847
"154"	0.159
"155"	0.361
"156"	0.578
"157"	0.179
"158"	0.73
"159"	0.146
"160"	0.412
"161"	0.183
"162"	0.498
"163"	0.743
"164"	0.637
"165"	0.126
"166"	0.106
"167"	0.108
"168"	0.432
"169"	0.728
"170"	0.358
"171"	0.468
"172"	0.996
"173"	0.608
"174"	0.49
"175"	0.501
"176"	0.837
"177"	0.719
"178"	0.757
"179"	0.866
"180"	0.48
"181"	0.871
"182"	0.025
"183"	0.516
"184"	0.469
"185"	0.426
"186"	0.426
"187"	0.363
"188"	0.475
"189"	0.2
"190"	0.289
"191"	0.572
"192"	0.371
"193"	0.481
"194"	0.051
"195"	0.425
"196"	0.112
"197"	0.612
"198"	0.844
"199"	0.447
"200"	0.389
"201"	0.792
"202"	0.173
"203"	0.115
"204"	0.945
"205"	0.563
"206"	0.427
"207"	0.681
"208"	0.627
"209"	0.062
"210"	0.141
"211"	0.918
"212"	0.562
"213"	0.44
"214"	0.74
"215"	0.366
"216"	0.944
"217"	0.373
"218"	0.093
"219"	0.541
"220"	0.576
"221"	0.315
"222"	0.19
"223"	0.803
"224"	0.175
"225"	0.111
"226"	0.196
"227"	0.552
"228"	0.824
"229"	0.194
"230"	0.253
"231"	0.974
"232"	0.734
"233"	0.531
"234"	0.915
"235"	0.097
"236"	0.111
"237"	0.24
"238"	0.257
"239"	0.217
"240"	0.985
"241"	0.403
"242"	0.71
"243"	0.866
"244"	0.538
"245"	0.199
"246"	0.459
"247"	0.706
"248"	0.224
"249"	0.555
"250"	0.664
"251"	0.303
"252"	0.144
"253"	0.741
"254"	0.763
"255"	0.252
"256"	0.461
"257"	0.514
"258"	0.795
"259"	0.101
"260"	0.865
"261"	0.914
"262"	0.496
"263"	0.723
"264"	0.79
"265"	0.047
"266"	0.715
"267"	0.362
"268"	0.104
"269"	0.177
"270"	0.582
"271"	0.689
"272"	0.207
"273"	0.679
"274"	0.346
"275"	0.52
"276"	0.167
"277"	0.607
"278"	0.005
"279"	0.571
"280"	0.829
"281"	0.896
"282"	0.134
"283"	0.984
"284"	0.957
"285"	0.557
"286"	0.08
"287"	0.155
"288"	0.215
"289"	0.224
"290"	0.152
"291"	0.258
"292"	0.604
"293"	0.097
"294"	0.703
"295"	0.9
"296"	0.749
"297"	0.869
"298"	0.495
"299"	0.886
"300"	0.007
"301"	0.549
"302"	0.009
"303"	0.433
"304"	0.023
"305"	0.12
"306"	0.596
"307"	0.622
"308"	0.286
"309"	0.091
"310"	0.934
"311"	0.301
"312"	0.549
"313"	0.221
"314"	0.581
"315"	0.241
"316"	0.74
"317"	0.668
"318"	0.421
"319"	0.192
"320"	0.402
"321"	0.588
"322"	0.391
"323"	0.428
"324"	0.988
"325"	0.937
"326"	0.081
"327"	0.108
"328"	0.038
"329"	0.282
"330"	0.137
"331"	0.387
"332"	0.916
"333"	0.259
"334"	0.494
"335"	0.425
"336"	0.957
"337"	0.172
"338"	0.579
"339"	0.426
"340"	0.631
"341"	0.962
"342"	0.056
"343"	0.108
"344"	0.957
"345"	0.895
"346"	0.579
"347"	0.986
"348"	0.592
"349"	0.44
"350"	0.931
"351"	0.174
"352"	0.932
"353"	0.818
"354"	0.757
"355"	0.454
"356"	0.463
"357"	0.367
"358"	0.438
"359"	0.893
"360"	0.406
"361"	0.814
"362"	0.099
"363"	0.556
"364"	0.714
"365"	0.329
"366"	0.992
"367"	0.592
"368"	0.878
"369"	0.536
"370"	0.193
"371"	0.241
"372"	0.922
"373"	0.84
"374"	0.662
"375"	0.571
"376"	0.63
"377"	0.514
"378"	0.353
"379"	0.689
"380"	0.146
"381"	0.667
"382"	0.185
"383"	0.7
"384"	0.18
"385"	0.386
"386"	0.403
"387"	0.449
"388"	0.91
"389"	0.176
"390"	0.642
"391"	0.202
"392"	0.994
"393"	0.128
"394"	0.776
"395"	0.799
"396"	0.337
"397"	0.371
"398"	0.424
"399"	0.417
"400"	0.298
"401"	0.695
"402"	0.007
"403"	0.733
"404"	0.729
"405"	0.874
"406"	0.579
"407"	0.344
"408"	0.879
"409"	0.969
"410"	0.377
"411"	0.941
"412"	0.743
"413"	0.502
"414"	0.775
"415"	0.377
"416"	0.33
"417"	0.873
"418"	0.103
"419"	0.626
"420"	0.893
"421"	0.885
"422"	0.264
"423"	0.445
"424"	0.087
"425"	0.489
"426"	0.381
"427"	0.771
"428"	0.353
"429"	0.695
"430"	0.266
"431"	0.613
"432"	0.422
"433"	0.831
"434"	0.859
"435"	0.626
"436"	0.541
"437"	0.339
"438"	0.895
"439"	0.842
"440"	0.334
"441"	0.109
"442"	0.828
"443"	0.752
"444"	0.69
"445"	0.71
"446"	0.064
"447"	0.454
"448"	0.017
"449"	0.596
"450"	0.019
"451"	0.93
"452"	0.739
"453"	0.402
"454"	0.046
"455"	0.714
"456"	0.284
"457"	0.305
"458"	0.934
"459"	0.338
"460"	0.439
"461"	0.426
"462"	0.752
"463"	0.949
"464"	0.812
"465"	0.828
"466"	0.839
"467"	0.249
"468"	0.524
"469"	0.454
"470"	0.457
"471"	0.623
"472"	0.416
"473"	0.308
"474"	0.998
"475"	0.261
"476"	0.123
"477"	0.957
"478"	0.101
"479"	0.488
"480"	0.978
"481"	0.208
"482"	0.325
"483"	0.834
"484"	0.219
"485"	0.113
"486"	0.432
"487"	0.638
"488"	0.768
"489"	0.022
"490"	0.977
"491"	0.829
"492"	0.448
"493"	0.078
"494"	0.969
"495"	0.275
"496"	0.768
"497"	0.357
"498"	0.029
"499"	0.23
"500"	0.05
"501"	0.418
"502"	0.702
"503"	0.972
"504"	0.196
"505"	0.304
"506"	0.721
"507"	0.788
"508"	0.314
"509"	0.908
"510"	0.083
"511"	0.262
"512"	0.709
"513"	0.181
"514"	0.904
"515"	0.004
"516"	0.165
"517"	0.657
"518"	0.771
"519"	0.243
"520"	0.097
"521"	0.525
"522"	0.025
"523"	0.579
"524"	0.002
"525"	0.537
"526"	0.766
"527"	0.408
"528"	0.109
"529"	0.529
"530"	0.78
"531"	0.017
"532"	0.347
"533"	0.959
"534"	0.187
"535"	0.999
"536"	0.936
"537"	0.329
"538"	0.559
"539"	0.526
"540"	0.358
"541"	0.02
"542"	0.271
"543"	0.684
"544"	0.482
"545"	0.528
"546"	0.857
"547"	0.989
"548"	0.031
"549"	0.569
"550"	0.061
"551"	0.983
"552"	0.092
"553"	0.034
"554"	0.896
"555"	0.155
"556"	0.465
"557"	0.636
"558"	0.919
"559"	0.781
"560"	0.232
"561"	0.886
"562"	0.949
"563"	0.792
"564"	0.55
"565"	0.675
"566"	0.152
"567"	0.31
"568"	0.773
"569"	0.351
"570"	0.689
"571"	0.924
"572"	0.009
"573"	0.064
"574"	0.578
"575"	0.707
"576"	0.125
"577"	0.225
"578"	0.189
"579"	0.152
"580"	0.145
"581"	0.367
"582"	0.213
"583"	0.232
"584"	0.689
"585"	0.656
"586"	0.488
"587"	0.607
"588"	0.309
"589"	0.783
"590"	0.837
"591"	0.976
"592"	0.102
"593"	0.304
"594"	0.389
"595"	0.142
"596"	0.716
"597"	0.07
"598"	0.4
"599"	0.637
"600"	0.002
"601"	0.726
"602"	0.182
"603"	0.391
"604"	0.99
"605"	0.893
"606"	0.69
"607"	0.04
"608"	0.976
"609"	0.988
"610"	0.909
"611"	0.28
"612"	0.501
"613"	0.009
"614"	0.354
"615"	0.592
"616"	0.845
"617"	0.358
"618"	0.123
"619"	0.38
"620"	0.538
"621"	0.151
"622"	0.007
"623"	0.905
"624"	0.591
"625"	0.863
"626"	0.849
"627"	0.179
"628"	0.184
"629"	0.007
"630"	0.789
"631"	0.219
"632"	0.161
"633"	0.828
"634"	0.817
"635"	0.867
"636"	0.024
"637"	0.145
"638"	0.61
"639"	0.094
"640"	0.54
"641"	0.972
"642"	0.827
"643"	0.384
"644"	0.711
"645"	0.878
"646"	0.933
"647"	0.19
"648"	0.18
"649"	0.814
"650"	0.017
"651"	0.112
"652"	0.345
"653"	0.907
"654"	0.525
"655"	0.645
"656"	0.239
"657"	0.976
"658"	0.112
"659"	0.048
"660"	0.061
"661"	0.184
"662"	0.732
"663"	0.924
"664"	0.719
"665"	0.32
"666"	0.815
"667"	0.111
"668"	0.542
"669"	0.143
"670"	0.66
"671"	0.431
"672"	0.856
"673"	0.104
"674"	0.299
"675"	0.994
"676"	0.894
"677"	0.05
"678"	0.383
"679"	0.656
"680"	0.694
"681"	0.647
"682"	0.413
"683"	0.233
"684"	0.059
"685"	0.706
"686"	0.825
"687"	0.843
"688"	0.829
"689"	0.587
"690"	0.024
"691"	0.15
"692"	0.431
"693"	0.263
"694"	0.181
"695"	0.794
"696"	0.45
"697"	0.945
"698"	0.433
"699"	0.352
"700"	0.008
"701"	0.826
"702"	0.512
"703"	0.976
"704"	0.062
"705"	0.392
"706"	0.441
"707"	0.032
"708"	0.237
"709"	0.397
"710"	0.52
"711"	0.365
"712"	0.413
"713"	0.539
"714"	0.376
"715"	0.849
"716"	0.067
"717"	0.773
"718"	0.723
"719"	0.519
"720"	0.891
"721"	0.047
"722"	0.613
"723"	0.537
"724"	0.879
"725"	0.632
"726"	0.04
"727"	0.347
"728"	0.679
"729"	0.951
"730"	0.924
"731"	0.517
"732"	0.213
"733"	0.249
"734"	0.329
"735"	0.019
"736"	0.324
"737"	0.034
"738"	0.667
"739"	0.209
"740"	0.033
"741"	0.845
"742"	0.911
"743"	0.017
"744"	0.962
"745"	0.002
"746"	0.069
"747"	0.501
"748"	0.236
"749"	0.675
"750"	0.657
"751"	0.204
"752"	0.255
"753"	0.873
"754"	0.281
"755"	0.183
"756"	0.561
"757"	0.366
"758"	0.752
"759"	0.423
"760"	0.276
"761"	0.851
"762"	0.064
"763"	0.963
"764"	0.908
"765"	0.209
"766"	0.233
"767"	0.021
"768"	0.703
"769"	0.025
"770"	0.497
"771"	0.606
"772"	0.517
"773"	0.049
"774"	0.002
"775"	0.862
"776"	0.429
"777"	0.397
"778"	0.79
"779"	0.426
"780"	0.377
"781"	0.891
"782"	0.723
"783"	0.125
"784"	0.988
"785"	0.553
"786"	0.815
"787"	0.394
"788"	0.026
"789"	0.684
"790"	0.747
"791"	0.843
"792"	0.515
"793"	0.117
"794"	0.165
"795"	0.369
"796"	0.241
"797"	0.639
"798"	0.362
"799"	0.775
"800"	0.063
"801"	0.009
"802"	0.943
"803"	0.625
"804"	0.279
"805"	0.998
"806"	0.145
"807"	0.537
"808"	0.55
"809"	0.753
"810"	0.111
"811"	0.703
"812"	0.914
"813"	0.987
"814"	0.108
"815"	0.474
"816"	0.104
"817"	0.817
"818"	0.484
"819"	0.643
"820"	0.186
"821"	0.433
"822"	0.669
"823"	0.29
"824"	0.396
"825"	0.998
"826"	0.504
"827"	0.62
"828"	0.202
"829"	0.579
"830"	0.619
"831"	0.935
"832"	0.014
"833"	0.744
"834"	0.441
"835"	0.264
"836"	0.539
"837"	0.517
"838"	0.658
"839"	0.025
"840"	0.509
"841"	0.717
"842"	0.007
"843"	0.228
"844"	0.515
"845"	0.956
"846"	0.569
"847"	0.086
"848"	0.141
"849"	0.827
"850"	0.786
"851"	0.358
"852"	0.967
"853"	0.616
"854"	0.321
"855"	0.644
"856"	0.868
"857"	0.408
"858"	0.808
"859"	0.765
"860"	0.969
"861"	0.694
"862"	0.392
"863"	0.784
"864"	0.565
"865"	0.927
"866"	0.09
"867"	0.282
"868"	0.908
"869"	0.812
"870"	0.999
"871"	0.371
"872"	0.598
"873"	0.666
"874"	0.608
"875"	0.177
"876"	0.991
"877"	0.503
"878"	0.528
"879"	0.936
"880"	0.377
"881"	0.181
"882"	0.976
"883"	0.413
"884"	0.623
"885"	0.092
"886"	0.547
"887"	0.66
"888"	0.954
"889"	0.435
"890"	0.534
"891"	0.282
"892"	0.554
"893"	0.494
"894"	0.434
"895"	0.126
"896"	0.798
"897"	0.636
"898"	0.454
"899"	0.627
"900"	0.856
"901"	0.61
"902"	0.253
"903"	0.84
"904"	0.956
"905"	0.143
"906"	0.346
"907"	0.524
"908"	0.791
"909"	0.511
"910"	0.989
"911"	0.762
"912"	0.454
"913"	0.099
"914"	0.988
"915"	0.927
"916"	0.456
"917"	0.755
"918"	0.138
"919"	0.576
"920"	0.33
"921"	0.585
"922"	0.529
"923"	0.748
"924"	0.693
"925"	0.683
"926"	0.238
"927"	0.413
"928"	0.267
"929"	0.767
"930"	0.882
"931"	0.957
"932"	0.716
"933"	0.638
"934"	0.417
"935"	0.269
"936"	0.02
"937"	0.378
"938"	0.229
"939"	0.859
"940"	0.018
"941"	0.501
"942"	0.499
"943"	0.581
"944"	0.545
"945"	0.831
"946"	0.169
"947"	0.072
"948"	0.176
"949"	0.251
"950"	0.755
"951"	0.918
"952"	0.238
"953"	0.645
"954"	0.398
"955"	0.839
"956"	0.905
"957"	0.812
"958"	0.442
"959"	0.46
"960"	0.613
"961"	0.613
"962"	0.244
"963"	0.826
"964"	0.344
"965"	0.657
"966"	0.941
"967"	0.416
"968"	0.844
"969"	0.578
"970"	0.824
"971"	0.021
"972"	0.44
"973"	0.471
"974"	0.818
"975"	0.98
"976"	0.818
"977"	0.885
"978"	0.937
"979"	0.977
"980"	0.604
"981"	0.062
"982"	0.441
"983"	0.612
"984"	0.957
"985"	0.089
"986"	0.246
"987"	0.169
"988"	0.276
"989"	0.333
"990"	0.736
"991"	0.037
"992"	0.366
"993"	0.873
"994"	0.583
"995"	0.906
"996"	0.344
"997"	0.546
"998"	0.983
"999"	0.068
"1000"	0.173
"1001"	0.567
"1002"	0.484
"1003"	0.05
"1004"	0.036
"1005"	0.653
"1006"	0.397
"1007"	0.421
"1008"	0.995
"1009"	0.24
"1010"	0.196
"1011"	0.6
"1012"	0.421
"1013"	0.141
"1014"	0.406
"1015"	0.239
"1016"	0.018
"1017"	0.122
"1018"	0.561
"1019"	0.032
"1020"	0.012
"1021"	0.049
"1022"	0.393
"1023"	0.269
"1024"	0.128
"1025"	0.099
"1026"	0.819
"1027"	0.417
"1028"	0.975
"1029"	0.782
"1030"	0.41
"1031"	0.466
"1032"	0.299
"1033"	0.38
"1034"	0.815
"1035"	0.682
"1036"	0.5
"1037"	0.72
"1038"	0.902
"1039"	0.249
"1040"	0.443
"1041"	0.422
"1042"	0.403
"1043"	0.711
"1044"	0.422
"1045"	0.983
"1046"	0.332
"1047"	0.36
"1048"	0.084
"1049"	0.247
"1050"	0.731
"1051"	0.743
"1052"	0.88
"1053"	0.548
"1054"	0.394
"1055"	0.987
"1056"	0.468
"1057"	0.404
"1058"	0.428
"1059"	0.828
"1060"	0.075
"1061"	0.042
"1062"	0.364
"1063"	0.513
"1064"	0.648
"1065"	0.746
"1066"	0.567
"1067"	0.098
"1068"	0.216
"1069"	0.339
"1070"	0.122
"1071"	0.183
"1072"	0.787
"1073"	0.754
"1074"	0.04
"1075"	0.876
"1076"	0.09
"1077"	0.11
"1078"	0.929
"1079"	0.648
"1080"	0.131
"1081"	0.725
"1082"	0.462
"1083"	0.818
"1084"	0.97
"1085"	0.463
"1086"	0.477
"1087"	0.45
"1088"	0.767
"1089"	0.782
"1090"	0.714
"1091"	0.724
"1092"	0.106
"1093"	0.597
"1094"	0.844
"1095"	0.713
"1096"	0.351
"1097"	0.275
"1098"	0.253
"1099"	0.463
"1100"	0.938
"1101"	0.324
"1102"	0.968
"1103"	0.788
"1104"	0.156
"1105"	0.874
"1106"	0.897
"1107"	0.997
"1108"	0.658
"1109"	0.241
"1110"	0.814
"1111"	0.996
"1112"	0.759
"1113"	0.104
"1114"	0.783
"1115"	0.773
"1116"	0.422
"1117"	0.87
"1118"	0.919
"1119"	0.715
"1120"	0.585
"1121"	0.398
"1122"	0.072
"1123"	0.836
"1124"	0.381
"1125"	0.064
"1126"	0.913
"1127"	0.202
"1128"	0.681
"1129"	0.321
"1130"	0.711
"1131"	0.95
"1132"	0.622
"1133"	0.416
"1134"	0.533
"1135"	0.365
"1136"	0.612
"1137"	0.425
"1138"	0.463
"1139"	0.843
"1140"	0.489
"1141"	0.821
"1142"	0.245
"1143"	0.949
"1144"	0.457
"1145"	0.404
"1146"	0.534
"1147"	0.051
"1148"	0.825
"1149"	0.261
"1150"	0.674
"1151"	0.558
"1152"	0.941
"1153"	0.582
"1154"	0.692
"1155"	0.532
"1156"	0.685
"1157"	0.522
"1158"	0.546
"1159"	0.687
"1160"	0.421
"1161"	0.183
"1162"	0.71
"1163"	0.886
"1164"	0.837
"1165"	0.705
"1166"	0.53
"1167"	0.946
"1168"	0.96
"1169"	0.441
"1170"	0.325
"1171"	0.18
"1172"	0.906
"1173"	0.609
"1174"	0.691
"1175"	0.925
"1176"	0.922
"1177"	0.171
"1178"	0.482
"1179"	0.489
"1180"	0.807
"1181"	0.566
"1182"	0.99
"1183"	0.042
"1184"	0.221
"1185"	0.14
"1186"	0.416
"1187"	0.614
"1188"	0.609
"1189"	0.596
"1190"	0.41
"1191"	0.821
"1192"	0.89
"1193"	0.901
"1194"	0.446
"1195"	0.126
"1196"	0.276
"1197"	0.741
"1198"	0.744
"1199"	0.063
"1200"	0.683
"1201"	0.021
"1202"	0.048
"1203"	0.09
"1204"	0.985
"1205"	0.966
"1206"	0.22
"1207"	0.607
"1208"	0.966
"1209"	0.786
"1210"	0.233
"1211"	0.526
"1212"	0.587
"1213"	0.066
"1214"	0.665
"1215"	0.359
"1216"	0.484
"1217"	0.117
"1218"	0.724
"1219"	0.745
"1220"	0.147
"1221"	0.465
"1222"	0.751
"1223"	0.786
"1224"	0.777
"1225"	0.326
"1226"	0.795
"1227"	0.845
"1228"	0.521
"1229"	0.475
"1230"	0.562
"1231"	0.933
"1232"	0.436
"1233"	0.726
"1234"	0.877
"1235"	0.939
"1236"	0.322
"1237"	0.369
"1238"	0.359
"1239"	0.158
"1240"	0.595
"1241"	0.265
"1242"	0.945
"1243"	0.318
"1244"	0.133
"1245"	0.076
"1246"	0.297
"1247"	0.487
"1248"	0.883
"1249"	0.209
"1250"	0.281
"1251"	0.419
"1252"	0.315
"1253"	0.526
"1254"	0.669
"1255"	0.824
"1256"	0.012
"1257"	0.137
"1258"	0.331
"1259"	0.478
"1260"	0.168
"1261"	0.286
"1262"	0.153
"1263"	0.535
"1264"	0.415
"1265"	0.514
"1266"	0.891
"1267"	0.977
"1268"	0.532
"1269"	0.189
"1270"	0.2
"1271"	0.359
"1272"	0.748
"1273"	0.268
"1274"	0.029
"1275"	0.453
"1276"	0.627
"1277"	0.4
"1278"	0.228
"1279"	0.755
"1280"	0.075
"1281"	0.413
"1282"	0.154
"1283"	0.573
"1284"	0.023
"1285"	0.928
"1286"	0.941
"1287"	0.887
"1288"	0.781
"1289"	0.773
"1290"	0.793
"1291"	0.617
"1292"	0.511
"1293"	0.802
"1294"	0.571
"1295"	0.146
"1296"	0.304
"1297"	0.672
"1298"	0.241
"1299"	0.874
"1300"	0.389
"1301"	0.373
"1302"	0.436
"1303"	0.627
"1304"	0.521
"1305"	0.704
"1306"	0.791
"1307"	0.767
"1308"	0.703
"1309"	0.635
"1310"	0.111
"1311"	0.266
"1312"	0.525
"1313"	0.087
"1314"	0.259
"1315"	0.307
"1316"	0.585
"1317"	0.915
"1318"	0.264
"1319"	0.21
"1320"	0.235
"1321"	0.914
"1322"	0.016
"1323"	0.115
"1324"	0.393
"1325"	0.155
"1326"	0.279
"1327"	0.265
"1328"	0.694
"1329"	0.931
"1330"	0.568
"1331"	0.85
"1332"	0.894
"1333"	0.86
"1334"	0.283
"1335"	0.777
"1336"	0.946
"1337"	0.042
"1338"	0.454
"1339"	0.551
"1340"	0.088
"1341"	0.418
"1342"	0.364
"1343"	0.038
"1344"	0.855
"1345"	0.964
"1346"	0.996
"1347"	0.263
"1348"	0.761
"1349"	0.986
"1350"	0.02
"1351"	0.549
"1352"	0.949
"1353"	0.219
"1354"	0.873
"1355"	0.332
"1356"	0.668
"1357"	0.243
"1358"	0.88
"1359"	0.298
"1360"	0.827
"1361"	0.024
"1362"	0.226
"1363"	0.48
"1364"	0.082
"1365"	0.835
"1366"	0.105
"1367"	0.81
"1368"	0.557
"1369"	0.152
"1370"	0.435
"1371"	0.025
"1372"	0.458
"1373"	0.217
"1374"	0.425
"1375"	0.096
"1376"	0.711
"1377"	0.829
"1378"	0.807
"1379"	0.074
"1380"	0.481
"1381"	0.997
"1382"	0.163
"1383"	0.118
"1384"	0.177
"1385"	0.096
"1386"	0.193
"1387"	0.778
"1388"	0.76
"1389"	0.467
"1390"	0.193
"1391"	0.86
"1392"	0.307
"1393"	0.069
"1394"	0.11
"1395"	0.699
"1396"	0.522
"1397"	0.937
"1398"	0.903
"1399"	0.35
"1400"	0.239
"1401"	0.061
"1402"	0.257
"1403"	0.01
"1404"	0.79
"1405"	0.316
"1406"	0.89
"1407"	0.389
"1408"	0.309
"1409"	0.044
"1410"	0.721
"1411"	0.642
"1412"	0.488
"1413"	0.167
"1414"	0.463
"1415"	0.685
"1416"	0.475
"1417"	0.349
"1418"	0.747
"1419"	0.677
"1420"	0.051
"1421"	0.823
"1422"	0.264
"1423"	0.814
"1424"	0.818
"1425"	0.467
"1426"	0.403
"1427"	0.28
"1428"	0.255
"1429"	0.365
"1430"	0.124
"1431"	0.155
"1432"	0.37
"1433"	0.763
"1434"	0.603
"1435"	0.5
"1436"	0.335
"1437"	0.723
"1438"	0.332
"1439"	0.822
"1440"	0.68
"1441"	0.808
"1442"	0.95
"1443"	0.888
"1444"	0.512
"1445"	0.403
"1446"	0.161
"1447"	0.47
"1448"	0.587
"1449"	0.966
"1450"	0.539
"1451"	0.684
"1452"	0.949
"1453"	0.463
"1454"	0.66
"1455"	0.062
"1456"	0.643
"1457"	0.894
"1458"	0.673
"1459"	0.672
"1460"	0.323
"1461"	0.392
"1462"	0.338
"1463"	0.241
"1464"	0.832
"1465"	0.266
"1466"	0.271
"1467"	0.42
"1468"	0.836
"1469"	0.567
"1470"	0.015
"1471"	0.918
"1472"	0.567
"1473"	0.727
"1474"	0.522
"1475"	0.555
"1476"	0.762
"1477"	0.52
"1478"	0.747
"1479"	0.337
"1480"	0.042
"1481"	0.931
"1482"	0.091
"1483"	0.257
"1484"	0.335
"1485"	0.714
"1486"	0.361
"1487"	0.186
"1488"	0.351
"1489"	0.357
"1490"	0.842
"1491"	0.839
"1492"	0.747
"1493"	0.34
"1494"	0.987
"1495"	0.554
"1496"	0.624
"1497"	0.394
"1498"	0.704
"1499"	0.002
"1500"	0.99
"1501"	0.882
"1502"	0.928
"1503"	0.503
"1504"	0.883
"1505"	0.046
"1506"	0.862
"1507"	0.191
"1508"	0.978
"1509"	0.628
"1510"	0.379
"1511"	0.083
"1512"	0.765
"1513"	0.757
"1514"	0.336
"1515"	0.756
"1516"	0.996
"1517"	0.168
"1518"	0.056
"1519"	0.685
"1520"	0.185
"1521"	0.689
"1522"	0.039
"1523"	0.197
"1524"	0.869
"1525"	0.842
"1526"	0.517
"1527"	0.937
"1528"	0.748
"1529"	0.758
"1530"	0.056
"1531"	0.38
"1532"	0.401
"1533"	0.069
"1534"	0.211
"1535"	0.435
"1536"	0.468
"1537"	0.792
"1538"	0.88
"1539"	0.831
"1540"	0.915
"1541"	0.349
"1542"	0.003
"1543"	0.278
"1544"	0.242
"1545"	0.919
"1546"	0.227
"1547"	0.506
"1548"	0.997
"1549"	0.051
"1550"	0.01
"1551"	0.32
"1552"	0.015
"1553"	0.425
"1554"	0.702
"1555"	0.223
"1556"	0.952
"1557"	0.026
"1558"	0.139
"1559"	0.579
"1560"	0.844
"1561"	0.765
"1562"	0.747
"1563"	0.123
"1564"	0.809
"1565"	0.339
"1566"	0.187
"1567"	0.269
"1568"	0.942
"1569"	0.216
"1570"	0.859
"1571"	0.199
"1572"	0.979
"1573"	0.047
"1574"	0.345
"1575"	0.952
"1576"	0.822
"1577"	0.63
"1578"	0.785
"1579"	0.585
"1580"	0.75
"1581"	0.865
"1582"	0.526
"1583"	0.004
"1584"	0.413
"1585"	0.575
"1586"	0.017
"1587"	0.333
"1588"	0.264
"1589"	0.21
"1590"	0.54
"1591"	0.184
"1592"	0.676
"1593"	0.372
"1594"	0.42
"1595"	0.66
"1596"	0.523
"1597"	0.755
"1598"	0.052
"1599"	0.925
"1600"	0.554
"1601"	0.652
"1602"	0.818
"1603"	0.211
"1604"	0.31
"1605"	0.709
"1606"	0.075
"1607"	0.756
"1608"	0.022
"1609"	0.285
"1610"	0.463
"1611"	0.895
"1612"	0.368
"1613"	0.144
"1614"	0.48
"1615"	0.134
"1616"	0.984
"1617"	0.067
"1618"	0.548
"1619"	0.551
"1620"	0.403
"1621"	0.421
"1622"	0.562
"1623"	0.344
"1624"	0.323
"1625"	0.95
"1626"	0.696
"1627"	0.303
"1628"	0.459
"1629"	0.447
"1630"	0.764
"1631"	0.988
"1632"	0.227
"1633"	0.635
"1634"	0.394
"1635"	0.485
"1636"	0.203
"1637"	0.371
"1638"	0.913
"1639"	0.727
"1640"	0.381
"1641"	0.588
"1642"	0.054
"1643"	0.081
"1644"	0.877
"1645"	0.207
"1646"	0.376
"1647"	0.767
"1648"	0.358
"1649"	0.543
"1650"	0.585
"1651"	0.349
"1652"	0.071
"1653"	0.775
"1654"	0.527
"1655"	0.461
"1656"	0.997
"1657"	0.174
"1658"	0.198
"1659"	0.041
"1660"	0.39
"1661"	0.558
"1662"	0.253
"1663"	0
"1664"	0.525
"1665"	0.402
