"V1"	"V2"
"602"	0.0212027	-0.578668
"603"	-0.411211	-0.667335
"604"	0.689109	-0.0682519
"605"	-0.293437	-0.64263
"606"	-1.02201	-0.635201
"607"	-0.656457	-0.5017
"608"	-0.459964	-0.682287
"609"	-0.322906	-0.363115
"610"	-0.969508	-0.752749
"611"	-0.172059	-0.435724
"612"	-0.0271684	-0.474671
"613"	-0.368267	-0.628451
"614"	-0.37295	0.094685
"615"	-0.496402	-0.614739
"616"	-0.414909	-0.451258
"617"	-0.130847	-0.638778
"618"	-0.741267	-0.171693
"619"	-0.547228	-0.582316
"620"	-0.477685	-0.606002
"621"	-0.431891	-0.435181
"622"	-0.822006	-0.593039
"623"	-0.447806	-0.778447
"624"	-0.376512	-0.575503
"625"	-0.802025	-0.224321
"626"	-0.671601	-0.53658
"627"	0.262236	-0.0221268
"628"	-0.289366	-0.472479
"629"	-0.457131	-0.083816
"630"	-0.752475	-0.0055873
"631"	-0.772741	-0.783711
"632"	-0.292931	-0.477418
"633"	0.193351	-0.585106
"634"	0.119223	-0.603359
"635"	-0.420689	-1.03936
"636"	-0.227969	-0.440686
"637"	-0.380059	-0.675217
"638"	-0.531819	-0.40206
"639"	0.112197	-0.467115
"640"	-0.532717	-0.449543
"641"	-0.633948	-0.618755
"642"	-0.649867	-0.789879
"643"	-0.562701	0.176889
"644"	-0.612646	-0.461294
"645"	-0.470291	-0.820212
"646"	-0.882631	-0.996337
"647"	-0.474847	-0.522293
"648"	-0.57772	-0.260762
"649"	-0.41184	-0.0532443
"650"	-0.484058	-0.434967
"651"	-0.745811	-0.752278
"652"	-0.419189	-0.367066
"653"	-0.356314	-0.617099
"654"	-0.409173	-0.657709
"655"	-0.187358	-0.305835
"656"	-0.547972	-0.604908
"657"	-0.427683	-0.344789
"658"	-0.237891	0.35779
"659"	-0.477245	-0.30498
"660"	0.435002	-0.394942
"661"	-0.686787	-0.225206
"662"	-0.471467	-0.432912
"663"	-0.613417	-0.376386
"664"	-0.621448	-0.202288
"665"	-0.51626	-0.478448
"666"	-0.468007	-0.0272817
"667"	-0.394609	-0.587486
"668"	-0.384582	-0.359941
"669"	-0.465439	-0.420102
"670"	-0.406619	-0.575698
"671"	-0.0847472	-0.631687
"672"	-0.277127	-0.319129
"673"	-0.481127	-0.145692
"674"	-0.219545	-0.437921
"675"	-0.418867	-0.817912
"676"	-0.973469	-0.475058
"677"	-0.607876	-0.528754
"678"	-0.63776	-0.307086
"679"	-0.405983	-0.176941
"680"	-0.357796	-0.47232
"681"	-0.415211	-0.480168
"682"	-0.439751	-0.516457
"683"	-0.532437	-0.885442
"684"	-0.139448	-0.166124
"685"	-1.01029	-0.798559
"686"	-0.421438	-0.487581
"687"	-0.476749	-0.888433
"688"	-0.654654	-0.165766
"689"	-0.690252	-0.618224
"690"	-0.648057	-0.388534
"691"	-0.922746	-0.478557
"692"	-0.365572	-0.59031
"693"	-0.370488	-0.421466
"694"	-0.568044	-0.451068
"695"	-0.411846	-0.213084
"696"	-0.196795	-0.354598
"697"	-0.361757	-0.903649
"698"	-0.483859	0.136428
"699"	-0.564491	-0.639953
"700"	-0.335198	-0.169617
"701"	-0.413591	-0.45487
"702"	-0.69383	-0.477125
"703"	-0.38944	-0.356037
"704"	-0.544638	-0.580776
"705"	-0.760503	-0.316769
"706"	-0.717924	-0.244263
"707"	-0.313978	-0.893264
"708"	-0.486656	-0.30065
"709"	-0.767957	-0.417713
"710"	-0.0167081	-0.511139
"711"	-0.262657	-0.502786
"712"	-0.359234	-0.72033
"713"	-1.13	-0.593479
"714"	-0.329039	-0.523703
"715"	-0.445249	-0.370226
"716"	-0.625178	-0.569602
"717"	-0.429726	-0.431625
"718"	-0.626477	-0.028528
"719"	-0.288155	-0.628464
"720"	-0.240106	-0.613482
"721"	-0.308611	-0.408705
"722"	-0.441025	-0.492613
"723"	-0.734798	-0.387932
"724"	-0.126802	-0.504377
"725"	-0.83532	-0.452816
"726"	-0.315522	-0.639299
"727"	-1.18964	-0.62462
"728"	-0.552278	-0.0714875
"729"	-0.376523	-0.394162
"730"	-0.407563	-0.578154
"731"	-0.667731	-1.27608
"732"	-0.469172	-0.0435501
"733"	-0.912407	-0.255476
"734"	-0.148553	-0.267666
"735"	0.208294	-0.274892
"736"	0.0917815	-0.287146
"737"	-0.148712	-0.221536
"738"	-0.469255	-0.461069
"739"	-0.838448	-0.364244
"740"	-0.320429	-0.204721
"741"	-0.193942	-0.898092
"742"	-0.669487	-0.451297
"743"	-0.653142	-0.428506
"744"	-0.381824	-0.311342
"745"	-0.6143	0.247619
"746"	-0.350579	-0.347426
"747"	-0.874435	-0.309997
"748"	-0.302358	-0.395934
"749"	-0.504802	-0.339594
"750"	-0.390199	-0.313844
"751"	-0.267904	-0.596298
"752"	-0.343696	-0.532567
"753"	-0.16696	-0.51479
"754"	-0.579398	-0.311288
"755"	-0.371951	-0.191801
"756"	-0.800875	-0.570414
"757"	-0.696141	-0.270231
"758"	-0.782048	-0.679333
"759"	-0.386753	-0.275047
"760"	-0.342646	-0.458589
"761"	-0.394084	-0.64634
"762"	-0.528154	-0.62214
"763"	-0.69664	-0.700807
"764"	-0.653117	-0.621673
"765"	-0.409258	-0.270798
"766"	-0.231797	-0.587103
"767"	-0.563299	-0.620029
"768"	-0.431844	-0.553023
"769"	-0.401308	0.0147319
"770"	-0.168751	-0.547395
"771"	-0.470093	-0.441608
