"V1"	"V2"
"12135"	-0.366706	-0.358853
"12136"	0.390854	-0.469354
"12137"	-0.80226	-0.622029
"12138"	-0.32472	-0.532344
"12139"	-0.782228	-0.666724
"12140"	-0.386551	-0.524834
"12141"	-0.142808	-0.0921671
"12142"	-0.491907	-0.454586
"12143"	-0.582205	-0.627016
"12144"	-0.506156	0.735797
"12145"	-0.28113	-0.806553
"12146"	-0.59421	-0.40444
"12147"	-0.401095	-0.0668176
"12148"	0.0897613	-0.705947
"12149"	-0.287633	0.24793
"12150"	-0.299002	-0.0949978
"12151"	0.0208941	-0.114973
"12152"	-0.638964	-0.152323
"12153"	0.293601	-0.405508
"12154"	-0.105698	-0.0720675
"12155"	-0.640012	-1.44799
"12156"	-0.274724	-0.263178
"12157"	-0.344838	0.0699202
"12158"	-0.472413	-0.443539
"12159"	-0.540894	0.0112705
"12160"	-0.0619097	-1.11118
"12161"	0.0107419	0.192832
"12162"	-0.0600114	-0.283426
"12163"	-0.159059	-0.245138
"12164"	-0.621995	-0.0349286
"12165"	-0.673734	-1.2241
"12166"	-0.490166	0.185551
"12167"	-0.485105	-0.462207
"12168"	0.703994	-0.162543
"12169"	-0.289304	-0.698743
"12170"	0.35546	-0.251401
"12171"	-0.30261	-0.293218
"12172"	-0.517361	-0.255205
"12173"	-0.148072	-0.409103
"12174"	-0.926493	-0.758767
"12175"	-0.654211	-0.310174
"12176"	-0.398815	-0.243741
"12177"	0.870429	-0.515263
"12178"	-0.00247975	0.0865105
"12179"	-0.857721	-0.496486
"12180"	-0.196936	0.0327825
"12181"	-0.229107	-0.214127
"12182"	0.0889872	-0.40758
"12183"	-0.194563	-0.628166
"12184"	-0.164152	0.005892
"12185"	-0.779154	-0.7908
"12186"	-0.177431	-0.438965
"12187"	-0.304667	-0.934582
"12188"	-0.648268	0.0795316
"12189"	-0.107823	-0.261297
"12190"	0.0679329	-0.599086
"12191"	-0.455164	-0.249069
"12192"	-0.729215	-0.288358
"12193"	-0.0459207	-0.616478
"12194"	-0.412706	0.00693362
"12195"	-0.00985382	-0.302816
"12196"	-0.606422	-0.193664
"12197"	-0.516974	-0.0147604
"12198"	0.129538	-0.567515
"12199"	-0.457324	0.45247
"12200"	-0.389191	0.126203
"12201"	-0.400797	-0.386121
"12202"	-0.526572	-0.454922
"12203"	-0.505202	-1.01214
"12204"	-0.0450814	-0.49258
"12205"	-0.457541	-0.343915
"12206"	-0.703492	0.0599988
"12207"	0.469999	0.183381
"12208"	-0.66771	-0.723319
"12209"	-0.0776838	-0.184927
"12210"	-0.533831	-0.271425
"12211"	-0.17517	0.225115
"12212"	-0.0634195	0.141939
"12213"	-0.208498	-0.398865
"12214"	-0.399958	-0.660309
"12215"	-0.785706	-0.19241
"12216"	0.0317063	-0.260177
"12217"	-0.526292	-0.389497
"12218"	-0.34463	-0.481591
"12219"	-0.0709333	-0.651391
"12220"	0.0826439	-0.559159
"12221"	0.208478	-0.0965926
"12222"	-0.54228	-0.180369
"12223"	-0.808282	-0.591582
"12224"	0.147701	-0.499093
"12225"	-0.307735	-0.11653
"12226"	-0.371509	-0.552276
"12227"	0.327641	0.0294394
"12228"	-0.105892	-0.374931
"12229"	1.00962	-0.850403
"12230"	-0.506186	-0.444309
"12231"	0.399217	-0.222999
"12232"	-0.559091	-0.484658
"12233"	-0.278177	-0.274333
"12234"	-0.443087	-1.36349
"12235"	-0.0786732	0.135806
"12236"	0.24752	-0.093274
"12237"	0.00340096	-0.108299
"12238"	0.0182154	-0.836254
"12239"	-0.274709	-1.21432
"12240"	0.453132	-0.54
"12241"	-0.915148	-0.282142
"12242"	-0.383116	-0.0290157
"12243"	-0.554949	-0.20734
"12244"	0.482302	-0.240969
"12245"	0.36402	-0.392812
"12246"	-0.967398	-0.190733
"12247"	-0.338398	-0.693476
"12248"	-0.454981	-1.0229
"12249"	0.729906	0.53842
"12250"	-0.281209	-0.116262
"12251"	-0.417515	-0.314306
"12252"	-0.475946	-0.197996
"12253"	-0.200543	-0.556418
"12254"	-1.10607	-0.37339
"12255"	-0.34438	-0.0422991
"12256"	-0.707655	-0.677366
"12257"	-0.211498	-0.204632
"12258"	0.0116345	-0.0984035
"12259"	-0.577226	-0.453673
"12260"	-0.199453	-0.125673
"12261"	-0.28788	0.00212951
"12262"	0.270378	-0.0084092
"12263"	-0.0474722	0.124612
"12264"	0.0620691	0.118156
"12265"	-0.40101	-0.198882
"12266"	-0.14462	-0.434486
"12267"	-0.617133	0.0036007
"12268"	-0.673051	-0.59345
"12269"	-0.333965	0.191311
"12270"	-0.652124	-0.165421
"12271"	-0.195013	-0.0690446
"12272"	-0.167603	-0.244681
"12273"	0.263193	0.0068516
"12274"	-0.288344	-0.0762465
"12275"	-0.472639	-1.0305
"12276"	0.179098	-0.0512023
"12277"	0.0197326	-0.187196
"12278"	1.82924	-0.790689
"12279"	-0.311937	-0.0506381
"12280"	-0.238016	-0.372334
"12281"	-0.448324	-0.682167
"12282"	-0.78695	-0.434182
"12283"	-0.120502	-0.874632
"12284"	-0.314747	-0.148423
"12285"	-0.250246	-0.19347
"12286"	0.0174223	-0.358162
"12287"	-0.249106	-0.550108
"12288"	-0.473312	-0.34151
"12289"	0.0160758	-0.199876
"12290"	-0.399753	-0.519518
"12291"	-0.291952	0.114301
"12292"	-0.507326	-0.0256225
"12293"	-0.444232	-0.473694
"12294"	-0.979637	-0.500769
"12295"	-0.279347	-0.163562
"12296"	-0.720032	0.128973
"12297"	-0.55877	0.824557
"12298"	-0.064425	-0.663509
"12299"	-0.191574	-0.108161
"12300"	-0.34827	-0.829922
"12301"	-0.904762	-0.111396
"12302"	-0.560112	0.0266576
"12303"	-0.110094	-0.656603
"12304"	-0.299513	-0.37008
"12305"	-0.893774	-0.964673
"12306"	0.182325	-0.249452
"12307"	-0.268117	-0.00262716
"12308"	-0.105555	-0.277843
"12309"	0.233578	0.097058
"12310"	0.0339311	-0.353846
"12311"	-0.289668	-0.0769593
"12312"	0.0241623	-0.832134
"12313"	-0.36603	-0.811246
"12314"	-0.246577	-0.458077
"12315"	-0.814345	-0.262258
"12316"	0.229346	-0.274866
"12317"	-0.461698	-0.521121
"12318"	0.239809	-0.88142
"12319"	-0.274096	-0.457995
"12320"	-0.465625	-0.475003
"12321"	-0.170114	-0.309882
"12322"	-0.626083	-0.633845
"12323"	-0.728818	-0.621111
"12324"	0.29995	-0.574723
"12325"	0.174815	-0.376497
"12326"	-0.867161	-0.727742
"12327"	-0.0852068	-0.0647188
"12328"	-0.71143	-0.363168
"12329"	0.0396405	-0.525298
"12330"	-0.268062	-0.566024
"12331"	-0.533028	-0.417132
"12332"	-0.234686	-0.559755
"12333"	0.0516982	-0.654477
"12334"	0.350101	-0.615643
"12335"	-0.660222	-0.638518
"12336"	-1.0119	-0.287692
"12337"	-0.561836	-0.680609
"12338"	0.737651	-0.750097
"12339"	-0.66681	0.350781
"12340"	0.494677	-0.396113
"12341"	-0.021229	-0.0468419
"12342"	-0.604811	-0.696012
"12343"	-0.278401	0.346517
"12344"	-0.27146	-0.423901
"12345"	-0.150596	-0.0808097
"12346"	-0.150737	0.523402
"12347"	-0.852635	0.0971956
"12348"	-0.978782	-0.63752
"12349"	-0.15926	-0.722252
"12350"	0.291879	0.360008
"12351"	-0.465856	-0.827358
"12352"	-0.308259	0.220037
"12353"	-0.794115	-0.265362
"12354"	-0.055419	0.571282
"12355"	-0.0744207	0.155374
"12356"	-0.587	-0.377487
"12357"	-0.317424	-0.54833
"12358"	-0.395137	0.17444
"12359"	-0.543112	0.0104268
"12360"	-0.538599	-0.243045
"12361"	-0.110643	-0.323066
"12362"	-0.297441	0.156837
"12363"	-0.320982	0.0236671
"12364"	-0.427437	0.168406
"12365"	-0.00298719	-0.0176243
"12366"	-0.792944	-0.877608
"12367"	0.0450185	-0.180917
"12368"	-0.442481	-0.272493
"12369"	-1.31554	-0.435563
"12370"	-0.512035	-0.094829
"12371"	-0.140892	-0.280745
"12372"	-0.438369	-0.320442
"12373"	-0.759906	-0.489018
"12374"	-0.368553	-0.886762
"12375"	-0.697088	-0.205466
"12376"	0.0498463	-0.59351
"12377"	-0.146225	0.461147
"12378"	-0.750794	-0.493045
"12379"	-0.124799	-0.134256
"12380"	0.324934	-0.0236244
"12381"	-0.180756	-0.502808
"12382"	-0.0982523	-1.24584
"12383"	-0.36933	-0.99993
"12384"	-0.319399	-0.082431
"12385"	-0.365489	-0.267359
"12386"	-0.472506	-0.428638
"12387"	0.666953	-0.876778
"12388"	0.862284	0.158419
"12389"	-0.321929	-1.04266
"12390"	-0.140504	-0.17629
"12391"	-0.57086	-0.624897
"12392"	0.1882	0.112967
"12393"	0.0433758	-0.0470916
"12394"	0.0915088	-0.697592
"12395"	-0.184816	-0.74624
"12396"	0.330922	0.425392
"12397"	-0.368118	-0.299648
"12398"	1.83079	-0.467002
"12399"	-0.663171	-0.253435
"12400"	-0.323365	-0.845558
"12401"	-0.100973	0.486689
"12402"	0.232022	-0.181901
"12403"	-0.269921	-0.630637
"12404"	-0.746686	0.170852
"12405"	-0.540399	-0.934558
"12406"	0.151877	-0.0824167
"12407"	0.0663037	-0.112599
"12408"	-0.119935	-0.112032
"12409"	-0.50734	-0.362594
"12410"	-0.350754	-0.626635
"12411"	-0.758152	-0.0710678
"12412"	-0.0870059	-0.893776
"12413"	-0.108193	-0.576569
"12414"	-0.0369251	-0.181729
"12415"	-0.69217	0.0335427
"12416"	-0.282126	-0.225322
"12417"	-0.572401	-0.680621
"12418"	-0.586865	-0.814704
"12419"	-0.51569	-0.631881
"12420"	-0.724509	0.195802
"12421"	-0.87148	-0.250033
"12422"	-0.604809	-0.422598
"12423"	-0.421775	-0.665095
"12424"	-0.320702	-0.0883336
"12425"	-0.740714	-0.375084
"12426"	-0.454872	-0.15343
"12427"	-1.06054	-0.383483
"12428"	-0.372767	0.0537158
"12429"	-0.0702703	-0.585886
"12430"	-0.39482	-0.65062
"12431"	-0.36352	-0.647657
"12432"	-0.0847057	-0.0463619
"12433"	-0.547368	0.201191
"12434"	-0.534286	-0.738177
"12435"	-0.371365	-0.110076
"12436"	-0.796965	0.0120469
"12437"	-0.776377	-0.477266
"12438"	-0.240101	-0.514583
"12439"	-0.0293879	-0.184526
"12440"	-0.221876	-0.334398
"12441"	-0.0278711	-0.786527
"12442"	-0.331431	-0.863733
"12443"	0.0379871	-0.497062
"12444"	-0.98405	0.0198406
"12445"	-0.709197	-0.310458
"12446"	-0.375702	-0.243502
"12447"	-1.17268	-0.0783131
"12448"	-0.402999	-0.832504
"12449"	-0.134202	-0.205381
"12450"	0.476308	-0.161334
"12451"	-0.435501	-0.62426
"12452"	-0.644172	0.198619
"12453"	-0.338696	-0.193777
"12454"	-0.301528	-0.329485
"12455"	0.126306	-0.143766
"12456"	-0.556404	-0.840403
"12457"	-0.0529771	-0.318142
"12458"	-0.233747	-0.138773
"12459"	-0.249295	-0.0462075
"12460"	-0.282592	-0.187954
"12461"	-0.272119	0.32505
"12462"	-1.14514	-0.582559
"12463"	0.322873	0.000482749
"12464"	-0.17669	-0.30923
"12465"	-0.0146621	-0.209744
"12466"	-0.431551	-0.549064
"12467"	-0.91194	-0.129605
"12468"	-0.426831	-0.379735
"12469"	-0.771921	0.0278589
"12470"	-0.430588	-0.847703
"12471"	-0.436916	-0.849606
"12472"	-0.605409	-0.289489
"12473"	-1.39807	-0.272564
"12474"	-0.584445	-0.354777
"12475"	-0.747933	0.151244
"12476"	-0.700816	-0.536324
"12477"	-0.234191	-0.3295
"12478"	-0.228604	-0.317831
"12479"	0.32377	-0.111793
"12480"	-0.74327	-0.533274
"12481"	-0.393942	-0.213501
"12482"	-0.136064	0.224174
"12483"	-0.0832549	-0.148107
"12484"	-0.54771	-0.33774
"12485"	-1.09029	-0.671383
"12486"	-0.58948	-1.44042
"12487"	-0.261972	-0.0656718
"12488"	0.280144	-0.455412
"12489"	-0.352174	-0.38161
"12490"	0.255409	-0.233635
"12491"	-0.502326	-0.0310608
"12492"	-0.112968	0.00804318
"12493"	0.396573	-0.0133392
"12494"	-0.184789	-0.389213
"12495"	-0.0769729	-0.00588592
"12496"	-0.194539	-0.348381
"12497"	-1.03347	-0.736721
"12498"	-0.255702	-0.233291
"12499"	-0.853384	-1.08228
"12500"	0.0257409	-0.393418
"12501"	-0.976063	0.123941
"12502"	0.214801	-0.0674317
"12503"	-0.414093	-0.137638
"12504"	0.480363	-0.153558
"12505"	-0.352837	-0.295952
"12506"	-0.404026	0.00993946
"12507"	-0.405025	0.0583317
"12508"	-0.241939	0.154151
"12509"	-0.205616	-0.505282
"12510"	0.283215	-0.462877
"12511"	-0.135638	-0.902248
"12512"	-0.983313	0.528531
"12513"	-0.35288	-0.31133
"12514"	-0.0801111	-0.849217
"12515"	-0.213358	-1.15312
"12516"	0.0115547	-0.20703
"12517"	-0.811169	-0.631993
"12518"	-0.448152	-0.389711
"12519"	-0.0504646	-0.455052
"12520"	0.0889682	-0.621933
"12521"	-0.678057	-0.0342103
"12522"	0.200131	0.0193763
"12523"	-0.747989	-1.03605
"12524"	0.225117	-0.498258
"12525"	0.278847	-0.0911686
"12526"	-0.437136	0.0453883
"12527"	-0.118141	-0.174015
"12528"	-0.329652	-0.816306
"12529"	-0.000409043	-0.960099
"12530"	-0.194295	-0.117826
"12531"	-0.178345	-0.209659
"12532"	-0.991542	-0.718004
"12533"	-0.0950391	-0.416696
"12534"	-0.290502	-0.396979
"12535"	-0.538079	-0.353104
"12536"	-0.206353	-0.389661
"12537"	-0.436394	6.68347
"12538"	-0.211852	-0.252835
"12539"	0.192215	-0.218511
"12540"	-0.385717	-0.43311
"12541"	0.0102349	-0.0264322
"12542"	-0.220527	-0.542035
"12543"	-0.522339	0.424995
"12544"	-1.13887	-0.269383
"12545"	-0.567461	-0.0340739
"12546"	-0.0360409	0.231125
"12547"	0.420215	-0.253602
"12548"	-0.00603872	-0.650756
"12549"	-0.0181229	0.217845
"12550"	-0.329459	-0.15815
"12551"	-0.710806	-1.15586
"12552"	-0.582165	-0.223965
"12553"	0.147714	-0.743055
"12554"	-0.0863829	-0.410339
"12555"	-0.0663478	-0.381234
"12556"	-0.0915745	-0.423534
"12557"	-0.202529	-0.976946
"12558"	0.196653	-0.85483
"12559"	-0.244743	-0.529148
"12560"	-0.0724154	0.775385
"12561"	-0.0919878	-0.696812
"12562"	-1.7875	-1.09839
"12563"	-0.228644	-0.186998
"12564"	-0.212663	-0.610737
"12565"	-0.134127	0.0681683
"12566"	-0.344736	-0.682597
"12567"	-0.275687	-0.29648
"12568"	-0.526617	-0.347783
"12569"	-0.157908	-0.315787
"12570"	-0.322297	-0.183887
"12571"	-0.544718	-0.762829
"12572"	-0.324742	-0.389213
"12573"	-0.543589	-0.451466
"12574"	-0.244557	-0.260047
"12575"	-0.575553	-0.595068
"12576"	-0.329102	-0.248869
"12577"	-1.20249	-0.402292
"12578"	-0.797636	-0.664189
"12579"	-0.0824397	-0.573394
"12580"	-0.354656	-1.29554
"12581"	-0.426279	-0.715734
"12582"	-0.751301	0.362675
"12583"	-0.0118211	0.497705
"12584"	0.0372637	-0.644662
"12585"	-1.06969	-0.207917
"12586"	0.576847	-1.23399
"12587"	-0.445159	-0.920122
"12588"	-0.0451051	0.120653
"12589"	0.118573	-0.164462
"12590"	-0.254998	-0.488499
"12591"	-0.331934	-0.353928
"12592"	-0.119139	-0.0439805
"12593"	1.16208	-0.263784
"12594"	-0.344097	-0.0279332
"12595"	-0.0266323	-0.803229
"12596"	-0.0970667	-0.421394
"12597"	-0.273868	-0.474334
"12598"	-0.45909	-0.123195
"12599"	-0.358009	-0.770903
"12600"	-0.874779	-0.834608
"12601"	-0.801726	-0.619271
"12602"	0.866096	-0.422892
"12603"	0.0286057	0.0272766
"12604"	-0.546383	-0.631045
"12605"	0.341314	0.081693
"12606"	-0.0465964	0.569142
"12607"	0.243688	-0.321881
"12608"	-0.0401252	0.197814
"12609"	0.307259	-0.669622
"12610"	0.765099	0.320245
"12611"	1.65183	-0.565534
"12612"	0.531705	-0.0480001
"12613"	-0.640428	-0.192858
"12614"	0.0775092	-0.012604
"12615"	-0.420884	0.483501
"12616"	-0.165159	-0.229481
"12617"	-0.633821	-0.423669
"12618"	-1.00163	-0.496656
"12619"	-0.613005	-0.585441
"12620"	-0.711122	0.119174
"12621"	0.12252	-0.666389
"12622"	-0.86387	0.0442646
"12623"	-1.52651	-0.167986
"12624"	-0.381297	-0.979802
"12625"	-0.258545	-0.574839
"12626"	0.3841	0.269052
"12627"	-0.0418071	-0.288938
"12628"	-0.107298	-0.501693
"12629"	-0.0704993	-0.0774245
"12630"	0.0274854	-0.435364
"12631"	-0.138793	-0.253248
"12632"	0.0471151	-0.703961
"12633"	-0.576217	-0.0911738
"12634"	-0.469105	-0.199702
"12635"	-0.273582	-0.0967921
"12636"	-0.240471	-0.0911025
"12637"	0.0794318	-0.478947
"12638"	0.25051	-0.765388
"12639"	-0.0440216	-0.519653
"12640"	0.321645	0.042553
"12641"	-0.0782057	0.239869
"12642"	-0.745733	-0.645306
"12643"	0.088086	0.938935
"12644"	-0.439163	-0.0877419
"12645"	0.399977	-0.434477
"12646"	-0.232481	-0.422015
"12647"	-0.396313	-0.384312
"12648"	-0.911392	-0.524507
"12649"	-0.576182	-0.124886
"12650"	-0.328883	-0.311122
"12651"	-0.397198	-0.00409709
"12652"	-0.238399	-0.344756
"12653"	0.0977232	0.878138
"12654"	-0.054458	-0.544392
"12655"	-0.549108	-0.716609
"12656"	-0.48887	-0.188049
"12657"	-0.176041	-0.0987473
"12658"	-0.536886	-0.0186445
"12659"	-0.541522	-0.501072
"12660"	-0.573335	-0.365406
"12661"	-0.276808	-0.189597
"12662"	-0.315991	-0.458258
"12663"	0.344685	-0.210208
"12664"	-0.0608212	-0.567457
"12665"	-0.350931	-0.179075
"12666"	0.0921692	-0.566649
"12667"	0.141443	-0.619298
"12668"	-0.462803	-0.114054
"12669"	0.247491	-0.331307
"12670"	-0.294359	0.401369
"12671"	-0.960542	-0.509378
"12672"	-0.0755872	-0.259652
"12673"	-0.294184	-0.720009
"12674"	-0.123219	-0.578295
"12675"	-0.621953	-0.423772
"12676"	-0.596434	0.252799
"12677"	0.230061	-0.273582
"12678"	-0.686326	-0.967956
"12679"	-0.383805	-0.461868
"12680"	-1.01448	-0.455056
"12681"	0.05881	-0.528669
"12682"	-0.304703	-0.388605
"12683"	-0.500462	-0.185126
"12684"	-0.312431	-0.480692
"12685"	-0.889424	-0.0907134
"12686"	-0.0467657	-0.114968
"12687"	-0.156312	-0.789852
"12688"	0.0294072	-0.797624
"12689"	0.513674	-0.27598
"12690"	-0.16391	0.0328604
"12691"	0.471916	0.247967
"12692"	-0.755138	0.226898
"12693"	-0.0882523	0.345089
"12694"	-0.138398	0.0655795
"12695"	-0.347263	-0.112464
"12696"	-0.147872	-0.0814731
"12697"	-0.710986	-0.515778
"12698"	-0.886111	0.252445
"12699"	-0.0252505	0.419928
"12700"	-0.412909	-0.641824
"12701"	-0.239118	-0.25734
"12702"	-0.343204	-0.452625
"12703"	0.0813147	-0.187089
"12704"	0.0590716	-0.290579
"12705"	-0.0969105	-1.34561
"12706"	-0.397466	-0.908466
"12707"	-0.440903	-0.197662
"12708"	0.114252	-0.291576
"12709"	0.345995	0.219209
"12710"	0.157998	-0.279206
"12711"	0.370683	-0.377422
"12712"	0.23009	-0.0707208
"12713"	-0.541795	-0.501628
"12714"	-0.651903	-0.247079
"12715"	0.298308	-0.231655
"12716"	-0.0222216	-0.237506
"12717"	0.15676	-0.299393
"12718"	-0.0298769	-1.55055
"12719"	-0.0085494	-0.299815
"12720"	-0.603767	-0.188455
"12721"	-0.820933	-0.249844
"12722"	0.0412648	-0.495514
"12723"	-0.686789	-0.0510431
"12724"	-0.148743	-0.248873
"12725"	0.238639	-0.281663
"12726"	-0.523738	-0.660432
"12727"	-0.19486	0.146162
"12728"	-0.0347573	-0.549837
"12729"	0.117644	-0.344539
"12730"	-0.275733	-0.990084
"12731"	-0.356483	0.199812
"12732"	-0.786166	-1.28973
"12733"	-0.094739	-0.579446
"12734"	-0.766563	-0.0603876
"12735"	-0.385189	-0.281178
"12736"	-0.308732	0.340325
"12737"	-0.500492	-0.645317
"12738"	-0.376159	-0.352966
"12739"	-0.331508	-0.0915395
"12740"	-0.301355	-0.341799
"12741"	-0.984771	-0.202566
"12742"	-0.0103675	-0.109926
"12743"	-0.52085	-0.152317
"12744"	-0.0965411	0.159572
"12745"	-0.229312	-0.292062
"12746"	-0.562097	-0.715364
"12747"	-1.00771	-0.841718
"12748"	-0.0747084	-0.924829
"12749"	-0.34146	-0.835795
"12750"	-0.243293	-0.403869
"12751"	-0.705708	0.138861
"12752"	-0.608207	-0.360923
"12753"	-0.229596	0.120654
"12754"	-0.317207	0.0476054
"12755"	-0.148532	-0.201233
"12756"	0.497618	0.025621
"12757"	-0.27948	-0.147807
"12758"	-0.337074	-0.371238
"12759"	-0.388903	0.630032
"12760"	-0.488778	-0.670435
"12761"	-0.756718	0.0565894
"12762"	-0.217499	0.42538
"12763"	-0.351193	-0.0895658
"12764"	0.166191	-0.162658
"12765"	-0.621263	-1.05983
"12766"	0.0357339	-0.365496
"12767"	0.0532245	-0.368949
"12768"	0.0907091	-0.417677
"12769"	-1.04173	-0.228031
"12770"	-0.194942	0.208979
"12771"	0.121889	-0.95495
"12772"	-0.398492	-1.14002
"12773"	-0.322845	-0.0373845
"12774"	0.202955	-0.970202
"12775"	0.0594551	-0.839369
"12776"	-1.06295	-0.556337
"12777"	0.712849	0.0772013
"12778"	-0.326381	-0.363494
"12779"	-0.264555	-0.205528
"12780"	-0.159004	-0.975548
"12781"	0.0460063	-0.386877
"12782"	-0.94279	-0.520209
"12783"	-0.609184	0.35147
"12784"	0.315494	-0.732014
"12785"	-0.0214405	-0.236945
"12786"	-0.143518	-0.451361
"12787"	-0.00770081	0.924907
"12788"	-0.610309	-0.408921
"12789"	0.659489	-0.501492
"12790"	-0.471495	-0.122814
"12791"	-0.266755	-0.611641
"12792"	-0.678543	0.112733
"12793"	-0.766471	0.488296
"12794"	-0.801183	0.0304905
"12795"	-0.301298	-0.354137
"12796"	-0.609865	-1.28253
"12797"	-0.420239	0.640104
"12798"	0.148529	0.263384
"12799"	-0.635986	-0.33961
"12800"	-0.351203	-0.0635556
"12801"	0.0711632	-0.189946
"12802"	-0.220483	0.0937303
"12803"	-0.231454	-0.124309
"12804"	0.562312	0.117022
"12805"	1.55733	-0.414056
"12806"	-0.517837	-0.200916
"12807"	-0.211244	-0.673391
"12808"	0.148871	-0.358543
"12809"	-0.679091	-0.264538
"12810"	-0.45987	0.260031
"12811"	0.558039	-0.170855
"12812"	-0.403153	-0.208105
"12813"	-0.365431	-0.29903
"12814"	-0.240047	-0.109686
"12815"	-0.444718	-0.253381
"12816"	0.250008	0.161495
"12817"	-0.324147	-1.18114
"12818"	-0.231763	-0.370354
"12819"	-0.892502	-0.626067
"12820"	-0.545338	-0.956162
"12821"	-0.0672554	-1.09721
"12822"	-0.282858	0.0247534
"12823"	-0.0615334	-0.470079
"12824"	-0.3098	-0.194071
"12825"	-0.499122	-0.106554
"12826"	-0.526576	-0.00275811
"12827"	-0.36339	-0.314849
"12828"	-0.562478	-0.683618
"12829"	0.0493078	0.709632
"12830"	0.492574	0.0296398
"12831"	-1.1461	-0.508109
"12832"	1.45374	-0.462185
"12833"	-1.0308	0.0460484
"12834"	0.0698129	-0.36303
"12835"	0.305526	-0.338796
"12836"	-0.286391	0.0144439
"12837"	-0.378199	-0.22217
"12838"	-0.523457	-0.12702
"12839"	-0.364465	0.665198
"12840"	0.125696	-0.235416
"12841"	-0.306549	-0.243974
"12842"	-0.0795906	-0.158701
"12843"	-0.200984	-0.206876
"12844"	-0.617302	-0.921204
"12845"	-0.729591	-0.787502
"12846"	-0.474283	-0.445085
"12847"	0.0567348	-0.209004
"12848"	-0.626678	0.259468
"12849"	0.693917	-0.806056
"12850"	0.365429	0.486768
"12851"	0.429977	-0.999326
"12852"	-0.304295	-0.76442
"12853"	-0.373546	-0.0868411
"12854"	-0.902951	0.254696
"12855"	0.122982	-0.0313552
"12856"	-0.0639189	-0.783491
"12857"	-0.153302	-0.450343
"12858"	-0.416538	-0.566148
"12859"	-0.196429	0.901512
"12860"	-0.205317	-0.104407
"12861"	-0.861041	-0.292682
"12862"	0.523039	-0.612924
"12863"	-0.0181035	-0.0889068
"12864"	-0.675357	-0.157111
"12865"	-0.532111	-0.0684443
"12866"	-0.574284	-0.286845
"12867"	-0.415714	-0.523662
"12868"	0.181179	-0.148257
"12869"	0.0433219	0.164165
"12870"	-0.573767	-0.561397
"12871"	-0.26701	-0.0987192
"12872"	0.444612	-0.126884
"12873"	-1.24791	0.038915
"12874"	-1.30823	-0.611236
"12875"	-1.42669	-0.418359
"12876"	-0.783906	-0.841287
"12877"	0.120126	-0.273139
"12878"	-0.147731	-0.814048
"12879"	0.0165818	-0.130146
"12880"	-0.383084	-0.926877
"12881"	0.0430974	0.429816
"12882"	-0.457022	-0.346756
"12883"	-0.626278	-0.779377
"12884"	-0.273775	-0.711308
"12885"	-0.235486	-0.470227
"12886"	-0.161295	-0.381205
"12887"	-0.534283	-0.337525
"12888"	-0.763817	-1.3156
"12889"	0.241312	-0.785978
"12890"	-0.51023	-0.267657
"12891"	0.314079	-0.0426385
"12892"	-0.0171544	-0.109627
"12893"	0.361282	-0.0970406
"12894"	-0.143382	-0.173933
"12895"	-0.558947	-0.159729
"12896"	-0.54046	0.682925
"12897"	-0.296815	-0.300539
"12898"	0.573701	-0.264635
"12899"	-0.209429	-0.272217
"12900"	-0.400255	0.374854
"12901"	-0.178166	-0.703827
"12902"	-0.751772	0.188929
"12903"	-0.779008	-0.554239
"12904"	-0.441046	-0.230336
"12905"	-0.672857	-0.60057
"12906"	-0.2127	-0.560748
"12907"	-0.175184	-0.281844
"12908"	-0.583532	0.0051485
"12909"	-0.786585	-0.665199
"12910"	-0.192475	-0.381874
"12911"	-0.229595	0.000338079
"12912"	-0.290895	-0.505333
"12913"	-0.679442	-0.535012
"12914"	-0.888419	-0.704702
"12915"	0.0278687	-0.18756
"12916"	1.00856	-0.768637
"12917"	-0.208379	-0.376388
"12918"	-0.250685	-0.606361
"12919"	-0.71529	-0.601418
"12920"	-0.487309	-0.260273
"12921"	-0.523449	-0.560047
"12922"	-0.0644041	-0.177634
"12923"	-0.420837	-1.05296
"12924"	-0.15421	-0.49315
"12925"	-1.02116	-0.10394
"12926"	-0.0178978	-0.487171
"12927"	-0.0738133	0.428129
"12928"	-0.0865367	-0.76988
"12929"	-0.600574	-0.0875603
"12930"	-0.0744336	2.22715
"12931"	-0.569481	-0.858251
"12932"	-0.500043	-0.484168
"12933"	-0.769072	-0.208512
"12934"	-0.503481	-0.11972
"12935"	-1.05586	-0.558879
"12936"	-0.133579	-0.363803
"12937"	-0.200358	-0.229095
"12938"	-0.842814	-0.321838
"12939"	0.0613067	0.0640006
"12940"	0.254738	-0.560448
"12941"	-0.10189	-0.228734
"12942"	0.0914448	0.378689
"12943"	-0.400329	-0.0836877
"12944"	-0.821479	-0.823864
"12945"	0.549733	0.308378
"12946"	0.272502	-0.0653377
"12947"	0.0274997	-0.742678
"12948"	0.18274	0.237426
"12949"	-0.298922	-0.188917
"12950"	-0.37775	-0.259627
"12951"	0.0626969	-0.0889466
"12952"	-0.426522	-0.322281
"12953"	-0.670749	-0.618943
"12954"	0.269857	0.5775
"12955"	-0.16504	-0.354664
"12956"	-1.38043	-0.391779
"12957"	-0.17572	-0.100044
"12958"	0.206066	0.12306
"12959"	-0.0769821	-0.413347
"12960"	-0.332556	-0.354071
"12961"	-0.169255	-0.307723
"12962"	0.00442614	-0.205143
